/usr/local/miniconda3/lib/python3.8/site-packages/diffusers/models/lora.py:208: FutureWarning: `LoRALinearLayer` is deprecated and will be removed in version 1.0.0. Use of `LoRALinearLayer` is deprecated. Please switch to PEFT backend by installing PEFT: `pip install peft`.
  deprecate("LoRALinearLayer", "1.0.0", deprecation_message)
Successfully loaded weights from checkpoint /hy-tmp/models/IP-Adapter/sdxl_models/ip-adapter-plus_sdxl_vit-h.bin
len train_dataset:  2125
/usr/local/miniconda3/lib/python3.8/site-packages/diffusers/configuration_utils.py:140: FutureWarning: Accessing config attribute `num_train_timesteps` directly via 'DDPMScheduler' object attribute is deprecated. Please access 'num_train_timesteps' over 'DDPMScheduler's config object instead, e.g. 'scheduler.config.num_train_timesteps'.
  deprecate("direct config name access", "1.0.0", deprecation_message, standard_warn=False)
Epoch 74, global_step 39646, time: 0.45782071352005005s, step_loss: 0.05526799336075783
Epoch 74, global_step 39647, time: 0.45503518357872963s, step_loss: 0.12696537375450134
Epoch 74, global_step 39648, time: 0.45212967693805695s, step_loss: 0.26713064312934875
Epoch 74, global_step 39649, time: 0.4600944556295872s, step_loss: 0.008351929485797882
Epoch 74, global_step 39650, time: 0.45485707372426987s, step_loss: 0.06954531371593475
Epoch 74, global_step 39651, time: 0.4566403701901436s, step_loss: 0.058696769177913666
Epoch 74, global_step 39652, time: 0.4630044363439083s, step_loss: 0.17460332810878754
Epoch 74, global_step 39653, time: 0.45275740697979927s, step_loss: 0.1997099369764328
Epoch 74, global_step 39654, time: 0.45612479746341705s, step_loss: 0.04775506258010864
Epoch 74, global_step 39655, time: 0.45740243792533875s, step_loss: 0.1635361909866333
Epoch 74, global_step 39656, time: 0.457678459584713s, step_loss: 0.2781277596950531
Epoch 74, global_step 39657, time: 0.46070297434926033s, step_loss: 0.2791323661804199
Epoch 74, global_step 39658, time: 0.46052544191479683s, step_loss: 0.17124880850315094
Epoch 74, global_step 39659, time: 0.4527883678674698s, step_loss: 0.07976660132408142
Epoch 74, global_step 39660, time: 0.4579079821705818s, step_loss: 0.09548228979110718
Epoch 74, global_step 39661, time: 0.45722632855176926s, step_loss: 0.287841796875
Epoch 74, global_step 39662, time: 0.45715223997831345s, step_loss: 0.281375527381897
Epoch 74, global_step 39663, time: 0.45774923264980316s, step_loss: 0.15924523770809174
Epoch 74, global_step 39664, time: 0.45240819826722145s, step_loss: 0.05600936710834503
Epoch 74, global_step 39665, time: 0.46613088995218277s, step_loss: 0.024815965443849564
Epoch 74, global_step 39666, time: 0.4625583402812481s, step_loss: 0.003252812661230564
Epoch 74, global_step 39667, time: 0.4542620927095413s, step_loss: 0.0044888686388731
Epoch 74, global_step 39668, time: 0.4576018638908863s, step_loss: 0.11539173126220703
Epoch 74, global_step 39669, time: 0.4633577950298786s, step_loss: 0.23540738224983215
Epoch 74, global_step 39670, time: 0.457364697009325s, step_loss: 0.019664326682686806
Epoch 74, global_step 39671, time: 0.4459516145288944s, step_loss: 0.10830194503068924
Epoch 74, global_step 39672, time: 0.4492059797048569s, step_loss: 0.21451601386070251
Epoch 74, global_step 39673, time: 0.45390769839286804s, step_loss: 0.2026032954454422
Epoch 74, global_step 39674, time: 0.45327360928058624s, step_loss: 0.0033841903787106276
Epoch 74, global_step 39675, time: 0.45018601417541504s, step_loss: 0.21363170444965363
Epoch 74, global_step 39676, time: 0.46043743565678596s, step_loss: 0.2660006284713745
Epoch 74, global_step 39677, time: 0.4501359984278679s, step_loss: 0.06594060361385345
Epoch 74, global_step 39678, time: 0.4597966708242893s, step_loss: 0.2226252555847168
Epoch 74, global_step 39679, time: 0.46111755445599556s, step_loss: 0.005026958882808685
Epoch 74, global_step 39680, time: 0.4479822665452957s, step_loss: 0.19661909341812134
Epoch 74, global_step 39681, time: 0.44548123329877853s, step_loss: 0.25094467401504517
Epoch 74, global_step 39682, time: 0.45619553327560425s, step_loss: 0.0031050986144691706
Epoch 74, global_step 39683, time: 0.46148014813661575s, step_loss: 0.009455462917685509
Epoch 74, global_step 39684, time: 0.45310964062809944s, step_loss: 0.03415796160697937
Epoch 74, global_step 39685, time: 0.4481228180229664s, step_loss: 0.015764402225613594
Epoch 74, global_step 39686, time: 0.46519453451037407s, step_loss: 0.0066823652014136314
Epoch 74, global_step 39687, time: 0.46007078140974045s, step_loss: 0.06497150659561157
Epoch 74, global_step 39688, time: 0.46076933294534683s, step_loss: 0.25587913393974304
Epoch 74, global_step 39689, time: 0.4497765302658081s, step_loss: 0.002347528003156185
Epoch 74, global_step 39690, time: 0.45453037321567535s, step_loss: 0.23759818077087402
Epoch 74, global_step 39691, time: 0.4536554515361786s, step_loss: 0.0861196219921112
Epoch 74, global_step 39692, time: 0.4534674510359764s, step_loss: 0.02287699654698372
Epoch 74, global_step 39693, time: 0.4479473866522312s, step_loss: 0.2241920530796051
Epoch 74, global_step 39694, time: 0.4499989300966263s, step_loss: 0.1518218070268631
Epoch 74, global_step 39695, time: 0.4529409520328045s, step_loss: 0.23429691791534424
Epoch 74, global_step 39696, time: 0.46288439631462097s, step_loss: 0.15047988295555115
Epoch 74, global_step 39697, time: 0.4533982053399086s, step_loss: 0.06959933042526245
Epoch 74, global_step 39698, time: 0.45192020386457443s, step_loss: 0.26002922654151917
Epoch 74, global_step 39699, time: 0.46118511259555817s, step_loss: 0.242117777466774
Epoch 74, global_step 39700, time: 0.46278924867510796s, step_loss: 0.01670905016362667
Epoch 74, global_step 39701, time: 0.4540512412786484s, step_loss: 0.27898043394088745
Epoch 74, global_step 39702, time: 0.44118328765034676s, step_loss: 0.0076305316761136055
Epoch 74, global_step 39703, time: 0.44707972556352615s, step_loss: 0.05754292011260986
Epoch 74, global_step 39704, time: 0.4418506510555744s, step_loss: 0.03897164762020111
Epoch 74, global_step 39705, time: 0.4447927884757519s, step_loss: 0.05522555485367775
Epoch 74, global_step 39706, time: 0.4490194320678711s, step_loss: 0.35585153102874756
Epoch 74, global_step 39707, time: 0.4432801343500614s, step_loss: 0.010003783740103245
Epoch 74, global_step 39708, time: 0.44356056675314903s, step_loss: 0.2764084041118622
Epoch 74, global_step 39709, time: 0.4434990733861923s, step_loss: 0.2908506393432617
Epoch 74, global_step 39710, time: 0.44733891636133194s, step_loss: 0.07977733761072159
Epoch 74, global_step 39711, time: 0.44759734719991684s, step_loss: 0.2061164528131485
Epoch 74, global_step 39712, time: 0.4422832243144512s, step_loss: 0.005892796441912651
Epoch 74, global_step 39713, time: 0.4475105293095112s, step_loss: 0.20495299994945526
Epoch 74, global_step 39714, time: 0.44394954666495323s, step_loss: 0.20495769381523132
Epoch 74, global_step 39715, time: 0.4561344273388386s, step_loss: 0.2717556953430176
Epoch 74, global_step 39716, time: 0.4578187130391598s, step_loss: 0.1959744095802307
Epoch 74, global_step 39717, time: 0.45977870002388954s, step_loss: 0.006852780468761921
Epoch 74, global_step 39718, time: 0.45489973202347755s, step_loss: 0.01685529202222824
Epoch 74, global_step 39719, time: 0.45854736119508743s, step_loss: 0.12090551853179932
Epoch 74, global_step 39720, time: 0.4447012431919575s, step_loss: 0.0479065477848053
Epoch 74, global_step 39721, time: 0.46293095499277115s, step_loss: 0.002792700193822384
Epoch 74, global_step 39722, time: 0.46985698118805885s, step_loss: 0.2663029432296753
Epoch 74, global_step 39723, time: 0.446580920368433s, step_loss: 0.200703963637352
Epoch 74, global_step 39724, time: 0.45492030307650566s, step_loss: 0.007544856984168291
Epoch 74, global_step 39725, time: 0.4441610686480999s, step_loss: 0.025873001664876938
Epoch 74, global_step 39726, time: 0.4530257619917393s, step_loss: 0.3233363628387451
Epoch 74, global_step 39727, time: 0.4660450890660286s, step_loss: 0.17980992794036865
Epoch 74, global_step 39728, time: 0.4575107730925083s, step_loss: 0.24756954610347748
Epoch 74, global_step 39729, time: 0.4636150412261486s, step_loss: 0.015213953331112862
Epoch 74, global_step 39730, time: 0.449518334120512s, step_loss: 0.1627039760351181
Epoch 74, global_step 39731, time: 0.45908742770552635s, step_loss: 0.21732038259506226
Epoch 74, global_step 39732, time: 0.44632741063833237s, step_loss: 0.28151604533195496
Epoch 74, global_step 39733, time: 0.44407622143626213s, step_loss: 0.1041354238986969
Epoch 74, global_step 39734, time: 0.4493642784655094s, step_loss: 0.10123337805271149
Epoch 74, global_step 39735, time: 0.4548337757587433s, step_loss: 0.0077095068991184235
Epoch 74, global_step 39736, time: 0.46034159138798714s, step_loss: 0.07750194519758224
Epoch 74, global_step 39737, time: 0.44817257672548294s, step_loss: 0.4166940450668335
Epoch 74, global_step 39738, time: 0.44183729961514473s, step_loss: 0.10982485115528107
Epoch 74, global_step 39739, time: 0.44520508870482445s, step_loss: 0.06731130927801132
Epoch 74, global_step 39740, time: 0.44782382249832153s, step_loss: 0.01648479327559471
Epoch 74, global_step 39741, time: 0.44644810631871223s, step_loss: 0.1270289272069931
Epoch 74, global_step 39742, time: 0.44379397481679916s, step_loss: 0.002903529442846775
Epoch 74, global_step 39743, time: 0.44175373390316963s, step_loss: 0.2711828947067261
Epoch 74, global_step 39744, time: 0.44410668686032295s, step_loss: 0.1902598738670349
Epoch 74, global_step 39745, time: 0.4448178596794605s, step_loss: 0.01860171929001808
Epoch 74, global_step 39746, time: 0.4470895454287529s, step_loss: 0.007418601308017969
Epoch 74, global_step 39747, time: 0.446311853826046s, step_loss: 0.16641020774841309
Epoch 74, global_step 39748, time: 0.4562028907239437s, step_loss: 0.21377381682395935
Epoch 74, global_step 39749, time: 0.4549655169248581s, step_loss: 0.15808281302452087
Epoch 74, global_step 39750, time: 0.45144039019942284s, step_loss: 0.28230756521224976
Epoch 74, global_step 39751, time: 0.44426148012280464s, step_loss: 0.053439266979694366
Epoch 74, global_step 39752, time: 0.45987532287836075s, step_loss: 0.017982209101319313
Epoch 74, global_step 39753, time: 0.45096828415989876s, step_loss: 0.0793672576546669
Epoch 74, global_step 39754, time: 0.45052142068743706s, step_loss: 0.24976211786270142
Epoch 74, global_step 39755, time: 0.46825556457042694s, step_loss: 0.12177373468875885
Epoch 74, global_step 39756, time: 0.45237231254577637s, step_loss: 0.054185107350349426
Epoch 74, global_step 39757, time: 0.4510035738348961s, step_loss: 0.009162979200482368
Epoch 74, global_step 39758, time: 0.45606179535388947s, step_loss: 0.15772783756256104
Epoch 74, global_step 39759, time: 0.44612952694296837s, step_loss: 0.35844773054122925
Epoch 74, global_step 39760, time: 0.46114570647478104s, step_loss: 0.00858489703387022
Epoch 74, global_step 39761, time: 0.4488787353038788s, step_loss: 0.006731004454195499
Epoch 74, global_step 39762, time: 0.45505107566714287s, step_loss: 0.011330791749060154
Epoch 74, global_step 39763, time: 0.460536427795887s, step_loss: 0.07070241123437881
Epoch 74, global_step 39764, time: 0.45181845873594284s, step_loss: 0.20281940698623657
Epoch 74, global_step 39765, time: 0.44200729578733444s, step_loss: 0.2538694143295288
Epoch 74, global_step 39766, time: 0.4562859944999218s, step_loss: 0.003990511875599623
Epoch 74, global_step 39767, time: 0.4452812597155571s, step_loss: 0.026756038889288902
Epoch 74, global_step 39768, time: 0.4536379985511303s, step_loss: 0.013741029426455498
Epoch 74, global_step 39769, time: 0.4606110416352749s, step_loss: 0.006934479810297489
Epoch 74, global_step 39770, time: 0.4563126191496849s, step_loss: 0.2423134297132492
Epoch 74, global_step 39771, time: 0.4584785960614681s, step_loss: 0.0036406968720257282
Epoch 74, global_step 39772, time: 0.45865045860409737s, step_loss: 0.27271175384521484
Epoch 74, global_step 39773, time: 0.46097151935100555s, step_loss: 0.17881102859973907
Epoch 74, global_step 39774, time: 0.46164699271321297s, step_loss: 0.02877010777592659
Epoch 74, global_step 39775, time: 0.45180895552039146s, step_loss: 0.161264106631279
Epoch 74, global_step 39776, time: 0.45155398175120354s, step_loss: 0.13328514993190765
Epoch 74, global_step 39777, time: 0.46742258593440056s, step_loss: 0.013461667113006115
Epoch 74, global_step 39778, time: 0.4500705264508724s, step_loss: 0.26356592774391174
Epoch 74, global_step 39779, time: 0.45259974151849747s, step_loss: 0.24056094884872437
Epoch 74, global_step 39780, time: 0.45598728582262993s, step_loss: 0.18185237050056458
Epoch 74, global_step 39781, time: 0.45771461352705956s, step_loss: 0.29513490200042725
Epoch 74, global_step 39782, time: 0.4619397930800915s, step_loss: 0.06211099401116371
Epoch 74, global_step 39783, time: 0.4564736373722553s, step_loss: 0.10539215803146362
Epoch 74, global_step 39784, time: 0.46508078277111053s, step_loss: 0.17236003279685974
Epoch 74, global_step 39785, time: 0.4618837274610996s, step_loss: 0.30583953857421875
Epoch 74, global_step 39786, time: 0.4625357761979103s, step_loss: 0.1268763542175293
Epoch 74, global_step 39787, time: 0.4600752405822277s, step_loss: 0.02750040963292122
Epoch 74, global_step 39788, time: 0.4647929519414902s, step_loss: 0.021322332322597504
Epoch 74, global_step 39789, time: 0.4575444906949997s, step_loss: 0.1303560882806778
Epoch 74, global_step 39790, time: 0.46240415424108505s, step_loss: 0.15696445107460022
Epoch 74, global_step 39791, time: 0.4662383012473583s, step_loss: 0.00567969772964716
Epoch 74, global_step 39792, time: 0.4568694941699505s, step_loss: 0.0043684435077011585
Epoch 74, global_step 39793, time: 0.467039592564106s, step_loss: 0.2747553586959839
Epoch 74, global_step 39794, time: 0.4845365174114704s, step_loss: 0.25058621168136597
Epoch 74, global_step 39795, time: 0.47089916095137596s, step_loss: 0.00435979338362813
Epoch 74, global_step 39796, time: 0.4733200818300247s, step_loss: 0.27331089973449707
Epoch 74, global_step 39797, time: 0.46400701627135277s, step_loss: 0.05305267125368118
Epoch 74, global_step 39798, time: 0.4503234848380089s, step_loss: 0.00562288798391819
Epoch 74, global_step 39799, time: 0.4701121412217617s, step_loss: 0.0026041415985673666
Epoch 74, global_step 39800, time: 0.4646805711090565s, step_loss: 0.19858279824256897
Epoch 74, global_step 39801, time: 0.4617711454629898s, step_loss: 0.013345003128051758
Epoch 74, global_step 39802, time: 0.4486331194639206s, step_loss: 0.006868466734886169
Epoch 74, global_step 39803, time: 0.45842694863677025s, step_loss: 0.06348025798797607
Epoch 74, global_step 39804, time: 0.4610826000571251s, step_loss: 0.1357794851064682
Epoch 74, global_step 39805, time: 0.4581207036972046s, step_loss: 0.17693544924259186
Epoch 74, global_step 39806, time: 0.45364584028720856s, step_loss: 0.35491085052490234
Epoch 74, global_step 39807, time: 0.44077425822615623s, step_loss: 0.027935795485973358
Epoch 74, global_step 39808, time: 0.450813390314579s, step_loss: 0.14362193644046783
Epoch 74, global_step 39809, time: 0.4531584419310093s, step_loss: 0.057587046176195145
Epoch 74, global_step 39810, time: 0.45692988112568855s, step_loss: 0.14180725812911987
Epoch 74, global_step 39811, time: 0.6276173777878284s, step_loss: 0.2989504933357239
Epoch 74, global_step 39812, time: 0.46551159024238586s, step_loss: 0.2815995216369629
Epoch 74, global_step 39813, time: 0.448125422000885s, step_loss: 0.012926189228892326
Epoch 74, global_step 39814, time: 0.44658852741122246s, step_loss: 0.017868079245090485
Epoch 74, global_step 39815, time: 0.44077352806925774s, step_loss: 0.21194462478160858
Epoch 74, global_step 39816, time: 0.45785702019929886s, step_loss: 0.05426892638206482
Epoch 74, global_step 39817, time: 0.44969330355525017s, step_loss: 0.15081322193145752
Epoch 74, global_step 39818, time: 0.4561631940305233s, step_loss: 0.23819085955619812
Epoch 74, global_step 39819, time: 0.44284626841545105s, step_loss: 0.07261505722999573
Epoch 74, global_step 39820, time: 0.45891404524445534s, step_loss: 0.007588915526866913
Epoch 74, global_step 39821, time: 0.4554896727204323s, step_loss: 0.012633978389203548
Epoch 74, global_step 39822, time: 0.4550654776394367s, step_loss: 0.46869975328445435
Epoch 74, global_step 39823, time: 0.4641781598329544s, step_loss: 0.12647441029548645
Epoch 74, global_step 39824, time: 0.45263492688536644s, step_loss: 0.16226650774478912
Epoch 74, global_step 39825, time: 0.4579257294535637s, step_loss: 0.005685245618224144
Epoch 74, global_step 39826, time: 0.460797481238842s, step_loss: 0.11829109489917755
Epoch 74, global_step 39827, time: 0.4548160247504711s, step_loss: 0.015301915816962719
Epoch 74, global_step 39828, time: 0.4622330963611603s, step_loss: 0.1325322687625885
Epoch 74, global_step 39829, time: 0.4590340703725815s, step_loss: 0.05955039709806442
Epoch 74, global_step 39830, time: 0.46043237671256065s, step_loss: 0.015541359782218933
Epoch 74, global_step 39831, time: 0.4681922718882561s, step_loss: 0.20445182919502258
Epoch 74, global_step 39832, time: 0.4463832303881645s, step_loss: 0.23495718836784363
Epoch 74, global_step 39833, time: 0.4490666389465332s, step_loss: 0.002403049962595105
Epoch 74, global_step 39834, time: 0.4606180489063263s, step_loss: 0.06547752767801285
Epoch 74, global_step 39835, time: 0.46280285716056824s, step_loss: 0.07197940349578857
Epoch 74, global_step 39836, time: 0.4522937498986721s, step_loss: 0.04793339595198631
